,MSZoning,Neighborhood,Condition1,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,CentralAir,GrLivArea,KitchenQual,Functional,Fireplaces,GarageCars,GarageArea,SaleType,SaleCondition,GarageFinish,LotArea,MasVnrType,LotFrontage,WoodDeckSF,BsmtUnfSF,FullBath,GarageType,SalePrice
10,0.6666666666666666,0.2105263157894736,0.8,0.4444444444444445,0.5,0.7691472164155415,0.906676444555122,0.3333333333333333,0.3333333333333333,0.0,0.8854460115149659,0.5118150481229904,1.0,0.3520423047839989,0.3333333333333333,1.0,0.0,0.25,0.8225235944548485,0.6666666666666666,0.75,0.0,0.5795354771341019,0.3333333333333333,0.5163139263369292,0.0,0.37724030322342,0.3333333333333333,0.25,129500
11,0.6666666666666666,1.0,0.8,0.8888888888888888,0.5,0.1408841194731411,0.0,1.0,1.0,0.0,0.8980074229082976,0.564721433166194,1.0,0.7181442838357701,1.0,1.0,0.6666666666666666,0.75,0.9122396013126088,1.0,1.0,1.0,0.6117949657690485,1.0,0.6609375458933977,0.7568566076455668,0.4376322600563475,1.0,1.0,345000
12,0.6666666666666666,0.2105263157894736,0.8,0.4444444444444445,0.625,0.7825533594039303,0.9254704927837456,0.3333333333333333,0.3333333333333333,0.0,0.8586363299438058,0.4548891178076708,1.0,0.2922435030015067,0.3333333333333333,1.0,0.0,0.25,0.8105343796635857,0.6666666666666666,0.75,0.0,0.6550200107365054,0.3333333333333333,0.5055959926321085,0.7495182148551787,0.4351643374347532,0.3333333333333333,0.25,144000
13,0.6666666666666666,0.631578947368421,0.8,0.6666666666666665,0.5,0.1408841194731411,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6688564818405269,1.0,0.5169727180814072,0.6666666666666666,1.0,0.3333333333333333,0.75,0.9304777628427472,1.0,1.0,0.5,0.55369977099895,1.0,0.7117447487032265,0.7696079852258555,0.9024276363381282,0.6666666666666666,0.75,279500
14,0.6666666666666666,0.3157894736842105,0.8,0.5555555555555556,0.5,0.7910234524853489,0.9373581301246589,0.3333333333333333,0.3333333333333333,0.0,0.8579297047205577,0.5925852057130805,1.0,0.4368759402411157,0.3333333333333333,1.0,0.3333333333333333,0.25,0.8105343796635857,0.6666666666666666,0.75,0.5,0.5664967256241074,0.6666666666666666,0.5055959926321085,0.0,0.672196022925568,0.3333333333333333,0.75,157000
15,0.3333333333333333,0.1052631578947368,0.8,0.6666666666666665,0.875,0.8881026000586703,0.4036981731641996,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4151010997775106,1.0,0.2623255275584082,0.3333333333333333,1.0,0.0,0.5,0.8784245797422676,0.6666666666666666,0.75,0.0,0.2682924418671861,0.3333333333333333,0.2804319463942155,0.589438620380129,0.7746917041604876,0.3333333333333333,0.25,132000
16,0.6666666666666666,0.3157894736842105,0.8,0.5555555555555556,0.75,0.7547939967021812,0.8865852597665358,0.3333333333333333,0.3333333333333333,0.0,0.827088412330061,0.4965448714857499,1.0,0.33600227364286,0.3333333333333333,1.0,0.3333333333333333,0.5,0.8532821960470333,0.6666666666666666,0.75,1.0,0.5814173142796601,0.6666666666666666,0.5055959926321085,0.0,0.6287400857944133,0.3333333333333333,0.75,149000
17,0.6666666666666666,0.5263157894736842,0.4,0.4444444444444445,0.5,0.3271227951281542,0.3199232330374462,0.3333333333333333,0.3333333333333333,0.0,0.8415261873872553,0.5416109102714444,1.0,0.3833387961476893,0.6666666666666666,1.0,0.0,0.5,0.8784245797422676,0.6666666666666666,0.75,0.0,0.6831113833654312,0.3333333333333333,0.4724846063216228,0.0,0.6492309301797129,0.3333333333333333,0.25,159000
18,0.6666666666666666,0.3157894736842105,0.8,0.4444444444444445,0.625,0.8031014303000289,0.9130768489276452,0.3333333333333333,0.3333333333333333,0.0,0.8093091260595507,0.5072059172980108,1.0,0.4671006110603017,0.3333333333333333,0.6666666666666666,0.0,0.25,0.7857349597540656,0.0,0.0,0.0,0.3771172961293949,0.3333333333333333,0.5163139263369292,0.0,0.6742820829876902,0.3333333333333333,0.75,139000
19,0.6666666666666666,1.0,0.8,0.7777777777777777,0.5,0.1408841194731411,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.558403542951289,1.0,0.7282196744563509,0.6666666666666666,1.0,0.3333333333333333,0.75,0.9325971333745408,1.0,1.0,0.5,0.7023039770384276,0.6666666666666666,0.7894070592690206,0.8307041152725896,0.8468275974499951,1.0,1.0,325300
20,0.3333333333333333,0.0,0.8,0.6666666666666665,0.75,0.8855133571389356,0.9855570396201264,0.3333333333333333,0.3333333333333333,0.0,0.0,0.299386588035369,1.0,0.3808798617804281,0.6666666666666666,1.0,0.3333333333333333,0.25,0.7790173337482935,0.6666666666666666,0.75,0.0,0.3694996807349007,0.3333333333333333,0.3632820913326791,0.0,0.7164430833679151,0.3333333333333333,0.75,139400
21,0.6666666666666666,0.631578947368421,0.8,0.7777777777777777,0.5,0.3955117262426744,0.4036981731641996,0.6666666666666666,0.6666666666666666,0.0,0.0,0.7440756641936113,1.0,0.6005442173210165,0.6666666666666666,1.0,0.3333333333333333,0.5,0.867982767682259,0.6666666666666666,0.75,0.5,0.5077093526458185,0.6666666666666666,0.567705580758592,0.779617713669936,0.9402916307779589,0.6666666666666666,0.75,230000
22,0.3333333333333333,0.4210526315789473,0.8,0.4444444444444445,0.75,0.704420597365706,0.8163572587705199,0.3333333333333333,0.6666666666666666,0.0,0.8756229944065538,0.5118150481229904,1.0,0.360715168412336,0.3333333333333333,1.0,0.3333333333333333,0.5,0.8774634353677242,0.6666666666666666,0.75,0.0,0.077339796124483,0.3333333333333333,0.1704603208144139,0.6989866083116908,0.4641735974010702,0.3333333333333333,0.75,129900
23,0.6666666666666666,0.2105263157894736,0.8,0.4444444444444445,0.875,0.7644745319943455,0.4964340257330738,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6815252429523806,0.5200718669445883,1.0,0.360715168412336,0.6666666666666666,1.0,0.3333333333333333,0.25,0.7740108459155385,0.6666666666666666,0.75,0.0,0.4218489496567263,0.3333333333333333,0.5055959926321085,0.9100693975692228,0.4684773588840608,0.3333333333333333,0.75,154000
24,0.6666666666666666,1.0,0.8,0.7777777777777777,0.5,0.223296046312048,0.2018490865820998,0.6666666666666666,0.6666666666666666,0.0,0.0,0.689264918417698,1.0,0.5481827522350708,0.6666666666666666,1.0,0.3333333333333333,0.75,0.9384571131304232,0.6666666666666666,0.75,0.5,0.7028471338919609,1.0,0.852990205820805,0.0,0.9127008792119516,0.6666666666666666,0.75,256300
25,0.6666666666666666,0.3157894736842105,0.8,0.4444444444444445,0.75,0.8321870803864846,0.5217723196195461,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.709848325998247,0.4491485789182641,1.0,0.2862127979658821,0.6666666666666666,1.0,0.0,0.5,0.8784245797422676,0.6666666666666666,0.75,0.0,0.3519902066462999,0.3333333333333333,0.4014896220891306,0.8189473369762545,0.4412826318500796,0.3333333333333333,0.25,134800
26,0.6666666666666666,1.0,0.8,0.7777777777777777,0.5,0.2817682389462823,0.2018490865820998,0.6666666666666666,1.0,0.0,0.9238852245919152,0.7258855529689425,1.0,0.5768559071449677,0.6666666666666666,1.0,0.3333333333333333,0.75,0.9188287997010456,0.6666666666666666,0.75,0.5,0.5921625214069026,1.0,0.7669465574224748,0.0,0.6574565025122586,0.6666666666666666,0.75,306000
27,0.6666666666666666,0.3157894736842105,0.8,0.4444444444444445,0.625,0.7951297097294496,0.4964340257330738,0.3333333333333333,0.3333333333333333,1.0,0.9300306251609932,0.6659445062445948,1.0,0.5481827522350708,0.3333333333333333,1.0,0.6666666666666666,0.25,0.79697399434409,0.6666666666666666,0.75,0.5,0.7734541774455854,0.3333333333333333,0.2195913254248305,0.8582129887003315,0.4716504243032079,0.3333333333333333,0.75,207500
28,0.3333333333333333,0.1052631578947368,0.2,0.3333333333333333,0.625,0.8956781161753223,0.9904513846818754,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2114870476609449,0.0,0.036444371194408,0.0,1.0,0.0,0.25,0.7578011909250105,0.6666666666666666,0.75,0.0,0.2851793047469044,0.3333333333333333,0.4014896220891306,0.5924984368713897,0.672196022925568,0.3333333333333333,0.25,68500
29,0.0,0.0,0.2,0.3333333333333333,0.375,0.9123280023644844,0.9904513846818754,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3074715934356322,0.0,0.4595576263333849,0.3333333333333333,1.0,0.0,0.25,0.7634183851195627,0.6666666666666666,0.75,0.0,0.4374730795404371,0.3333333333333333,0.2656812952513836,0.0,0.7205129308449135,0.3333333333333333,0.25,40000
30,0.6666666666666666,0.2105263157894736,0.8,0.4444444444444445,0.625,0.7644745319943455,0.2018490865820998,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5838478437006938,1.0,0.4276996608166121,0.6666666666666666,1.0,0.0,0.25,0.774519737638748,0.6666666666666666,0.75,0.0,0.4401321020778104,0.3333333333333333,0.5055959926321085,0.0,0.859635804505191,0.3333333333333333,0.75,149350
31,0.6666666666666666,0.631578947368421,0.8,0.7777777777777777,0.5,0.1408841194731411,0.1180741464553463,0.6666666666666666,1.0,0.6666666666666666,0.0,0.5859609131458834,1.0,0.4299188930266853,0.6666666666666666,1.0,0.0,0.5,0.8544264174658333,0.6666666666666666,0.75,0.5,0.5725449001620353,0.3333333333333333,0.6609375458933977,0.0,0.8606994859654343,0.6666666666666666,0.75,179900
32,0.6666666666666666,0.3157894736842105,0.8,0.4444444444444445,0.5,0.8031014303000289,0.954326425186408,0.3333333333333333,0.3333333333333333,0.0,0.9005846870963085,0.640060330689745,1.0,0.5757858441995523,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8434623264950639,0.6666666666666666,0.75,0.5,0.5488421309899287,0.3333333333333333,0.5163139263369292,0.0,0.6038448345598105,0.3333333333333333,0.75,165500
33,0.6666666666666666,1.0,0.8,0.8888888888888888,0.5,0.223296046312048,0.2018490865820998,1.0,1.0,0.0,0.916760630026904,0.6878782673967057,1.0,0.5369470341254328,1.0,1.0,0.3333333333333333,0.5,0.8735505665236557,0.6666666666666666,0.75,1.0,0.3600101246352221,0.6666666666666666,0.4014896220891306,0.8054599318754079,0.6193334671668266,0.6666666666666666,0.75,277500
34,0.6666666666666666,1.0,0.8,0.7777777777777777,0.5,0.223296046312048,0.1180741464553463,0.6666666666666666,1.0,0.6666666666666666,0.0,0.5427767400866164,1.0,0.7425554400875183,0.6666666666666666,1.0,0.3333333333333333,0.75,0.9035350051090432,0.6666666666666666,0.75,1.0,0.6725879559862671,1.0,0.8393222344340874,0.7173245590561962,0.8389613436797422,1.0,1.0,309000
35,0.6666666666666666,0.631578947368421,0.8,0.4444444444444445,0.5,0.5635364778925647,0.6055472597462995,0.3333333333333333,0.6666666666666666,0.0,0.0,0.534944709103645,1.0,0.3763370328831983,0.3333333333333333,1.0,0.0,0.5,0.8996884343473129,0.6666666666666666,0.75,0.0,0.5636118111782444,0.3333333333333333,0.8664118940043961,0.904767904556954,0.8350188390111887,0.3333333333333333,0.75,145000
36,0.6666666666666666,0.3157894736842105,0.8,0.4444444444444445,0.625,0.8181640846620981,0.6847361731844358,0.3333333333333333,0.3333333333333333,0.0,0.9233508271234172,0.6075481621123009,1.0,0.4525902130421313,0.3333333333333333,1.0,0.3333333333333333,0.5,0.8583581771936721,0.6666666666666666,0.75,1.0,0.4394082745861283,0.6666666666666666,0.5577069938417574,0.0,0.2761992419214875,0.3333333333333333,0.75,153000
37,0.6666666666666666,0.3157894736842105,0.8,0.4444444444444445,0.75,0.8252964943889433,0.2668299784802296,0.3333333333333333,0.3333333333333333,0.0,0.8575749467349889,0.5188433166140833,1.0,0.3594247237874346,0.6666666666666666,1.0,0.0,0.25,0.7611988362362144,0.6666666666666666,0.0,0.0,0.4012052867973246,0.3333333333333333,0.4947215872239359,0.0,0.5704634030691346,0.3333333333333333,0.25,109000
38,0.6666666666666666,0.3157894736842105,0.8,0.5555555555555556,0.5,0.7596918920278637,0.8934374977071606,0.3333333333333333,0.3333333333333333,0.0,0.8409219164883556,0.5313736376265017,1.0,0.4619712488093421,0.3333333333333333,1.0,0.3333333333333333,0.5,0.841286471343035,0.6666666666666666,0.0,0.5,0.4469581945711001,0.6666666666666666,0.6521222531746762,0.0,0.6382485007593036,0.6666666666666666,0.75,160000
39,0.6666666666666666,0.7894736842105263,0.8,0.4444444444444445,0.625,0.7910234524853489,0.9373581301246589,0.3333333333333333,0.3333333333333333,1.0,0.8939088828921394,0.6249123403841539,1.0,0.463344738761005,0.3333333333333333,1.0,0.6666666666666666,0.25,0.7921410583285791,0.6666666666666666,0.75,0.5,0.7915600482934879,0.3333333333333333,0.8861015921312902,0.0,0.6055578537580223,0.3333333333333333,0.75,170000
40,0.6666666666666666,0.631578947368421,0.8,0.4444444444444445,0.625,0.7167427227418791,0.7886022980997754,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.7330916629187314,0.4670723708564077,1.0,0.3050422926395564,0.3333333333333333,1.0,0.0,0.25,0.7921410583285791,0.6666666666666666,0.75,0.0,0.4782290509330744,0.3333333333333333,0.5055959926321085,0.7547959532055293,0.4250039553345556,0.3333333333333333,0.25,130250
41,0.6666666666666666,0.3157894736842105,0.8,0.4444444444444445,0.625,0.7868325242046128,0.9314749668760792,0.3333333333333333,0.3333333333333333,0.0,0.6751816082073755,0.5553982825543304,1.0,0.3978198900831975,0.3333333333333333,1.0,0.0,0.25,0.7885168781653707,0.6666666666666666,0.75,0.5,0.4026983329098899,0.3333333333333333,0.5163139263369292,0.0,0.6478293713926814,0.3333333333333333,0.75,141000
42,0.6666666666666666,1.0,0.8,0.8888888888888888,0.5,0.3641801657851891,0.3648129401469896,1.0,1.0,0.0,0.7963235013046673,0.7379316542056924,1.0,0.5895042641953858,1.0,1.0,0.3333333333333333,0.5,0.8784245797422676,0.6666666666666666,0.75,0.5,0.3837503634042551,0.6666666666666666,0.4138020270579341,0.8001716622338129,0.8713977914535417,0.6666666666666666,0.75,319900
43,0.6666666666666666,0.3684210526315789,0.8,0.6666666666666665,0.5,0.3955117262426744,0.4036981731641996,0.6666666666666666,1.0,0.0,0.9373491997594564,0.6510840559553936,1.0,0.6824992058913772,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8992772318216031,0.6666666666666666,0.0,0.5,0.6491889702646185,0.3333333333333333,0.2352736634196697,0.7769527340925806,0.27361449189505,0.3333333333333333,0.75,239686
44,1.0,0.8421052631578947,0.8,0.7777777777777777,0.5,0.1408841194731411,0.1180741464553463,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4185141179599419,0.7134954360528432,1.0,0.5638461199714198,0.6666666666666666,1.0,0.0,0.75,0.9281584095130208,0.6666666666666666,0.75,0.5,0.5747309634354618,0.3333333333333333,0.6521222531746762,0.0,0.9217115211988606,0.6666666666666666,0.75,249700
45,0.6666666666666666,0.2105263157894736,0.8,0.4444444444444445,0.75,0.7596918920278637,0.8934374977071606,0.3333333333333333,0.3333333333333333,0.0,0.8631380935342758,0.474857283127827,1.0,0.3132203220577363,0.3333333333333333,1.0,0.0,0.25,0.8232394714276713,0.6666666666666666,0.75,0.0,0.389368635583696,0.3333333333333333,0.4724846063216228,0.0,0.4553029841850834,0.3333333333333333,0.75,127000
46,0.6666666666666666,0.5789473684210527,0.8,0.5555555555555556,0.625,0.4873789774692592,0.5217723196195461,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6773307269068792,0.3948424521112423,1.0,0.5095990901495302,0.3333333333333333,1.0,0.0,0.5,0.8239516582966218,0.6666666666666666,0.75,1.0,0.6896134689018263,0.3333333333333333,0.5055959926321085,0.0,0.7077125514032941,0.6666666666666666,0.75,177000
47,0.3333333333333333,0.1052631578947368,0.8,0.5555555555555556,0.625,0.8720479826710358,0.980579026499701,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4066861405446871,1.0,0.407999248638645,0.3333333333333333,1.0,0.3333333333333333,0.5,0.8664245111650459,0.6666666666666666,0.75,0.0,0.2782928177467889,0.3333333333333333,0.2948961589482199,0.715990138397809,0.7704557638107589,0.3333333333333333,0.25,114500
48,0.6666666666666666,0.3157894736842105,0.8,0.5555555555555556,0.5,0.7737148877522502,0.9130768489276452,0.3333333333333333,0.3333333333333333,0.0,0.8056537405378693,0.648354270917026,1.0,0.4954431860232775,0.3333333333333333,1.0,0.3333333333333333,0.5,0.8784245797422676,0.6666666666666666,0.75,0.5,0.5301054481534271,0.6666666666666666,0.7819952215883128,0.0,0.8001542059755279,0.6666666666666666,0.75,180500
49,0.6666666666666666,0.631578947368421,0.8,0.6666666666666665,0.5,0.223296046312048,0.2018490865820998,0.6666666666666666,0.6666666666666666,0.0,0.0,0.4294456371222543,1.0,0.5811111864702414,0.6666666666666666,1.0,0.0,0.5,0.8757651740801273,0.6666666666666666,0.75,0.5,0.5996016102567951,0.3333333333333333,0.6951910998813888,0.0,0.7819124883444181,0.6666666666666666,0.75,196500
50,0.6666666666666666,0.894736842105263,0.8,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.6437661132327865,1.0,0.8259707054438965,0.6666666666666666,1.0,0.3333333333333333,0.75,0.8931730335289528,1.0,1.0,1.0,0.6826222836258387,0.6666666666666666,0.4724846063216228,0.7970647683661266,0.889797592408678,1.0,1.0,438780
51,0.6666666666666666,0.631578947368421,0.8,0.4444444444444445,0.75,0.7339292503530264,0.8574402884555585,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8386819144416364,0.3871336728218422,1.0,0.2210573276494045,0.3333333333333333,1.0,0.0,0.25,0.8105343796635857,0.6666666666666666,0.75,0.0,0.3519902066462999,0.3333333333333333,0.4014896220891306,0.8001716622338129,0.3987910359177063,0.3333333333333333,0.25,124900
52,0.6666666666666666,0.5263157894736842,0.4,0.5555555555555556,0.5,0.223296046312048,0.2018490865820998,0.3333333333333333,0.6666666666666666,0.0,0.890368887526659,0.558403542951289,1.0,0.4009763087811229,0.6666666666666666,1.0,0.0,0.5,0.8784245797422676,1.0,1.0,0.0,0.6591337292494543,0.3333333333333333,0.4378326123449558,0.0,0.4819062439527272,0.3333333333333333,0.25,158000
53,0.3333333333333333,0.0,0.8,0.4444444444444445,0.75,0.9100313358886828,0.5450812904768026,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2197360173223916,0.0,0.3821109889127685,0.0,1.0,0.0,0.25,0.7828958746532928,0.6666666666666666,0.75,0.0,0.3519902066462999,0.3333333333333333,0.4014896220891306,0.0,0.676348407086422,0.3333333333333333,0.25,101000
54,0.6666666666666666,1.0,0.8,0.7777777777777777,0.5,0.1408841194731411,0.1180741464553463,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4185141179599419,0.6312883953926978,1.0,0.4775216335320111,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8544264174658333,0.6666666666666666,0.75,0.5,0.2947002362081212,1.0,0.1704603208144139,0.7263501257241903,0.8796593220602728,0.6666666666666666,0.75,202500
55,0.3333333333333333,0.1578947368421052,0.6000000000000001,0.6666666666666665,0.625,0.9145990072253914,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2557831013768452,1.0,0.5784563009673884,0.3333333333333333,1.0,0.0,0.5,0.8532821960470333,0.6666666666666666,0.75,0.0,0.5363937213395404,0.3333333333333333,0.2656812952513836,0.3884763670462903,0.694493866097171,0.6666666666666666,0.25,140000
56,0.6666666666666666,0.631578947368421,0.8,0.6666666666666665,0.5,0.5213331913537466,0.5450812904768026,0.3333333333333333,0.6666666666666666,0.0,0.8589882076174362,0.5188433166140833,1.0,0.6574578342455903,0.6666666666666666,1.0,0.0,0.5,0.8940311974472077,0.6666666666666666,0.75,0.5,0.487933300988093,0.6666666666666666,0.5055959926321085,0.9629318640391348,0.5650536199284096,0.6666666666666666,0.75,219500
57,0.6666666666666666,1.0,0.8,0.7777777777777777,0.5,0.2817682389462823,0.2018490865820998,0.6666666666666666,1.0,0.6666666666666666,0.0,0.5527514951341272,1.0,0.7464383237405854,0.6666666666666666,1.0,0.3333333333333333,0.75,0.9324352540980804,0.6666666666666666,0.75,0.5,0.4996643455707525,0.6666666666666666,0.577571732162399,0.7970647683661266,0.843982457414863,0.6666666666666666,1.0,317000
58,0.6666666666666666,0.3157894736842105,0.4,0.6666666666666665,0.5,0.7547939967021812,0.7112277623455451,0.3333333333333333,0.6666666666666666,1.0,0.8863032809132689,0.7836952618325164,1.0,0.6946248404439572,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.8784245797422676,0.6666666666666666,0.75,0.5,0.87556236847802,0.6666666666666666,0.5055959926321085,0.8648770922277511,0.8223242191748305,0.6666666666666666,0.75,180000
59,0.6666666666666666,0.631578947368421,0.8,0.6666666666666665,0.5,0.3271227951281542,0.3199232330374462,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8999451446309941,0.6567911454853994,1.0,0.51237821316459,0.6666666666666666,1.0,0.0,0.5,0.8740457783321378,0.6666666666666666,0.75,0.5,0.554327912117512,0.6666666666666666,0.5372979489268781,0.7537550160154477,0.6357861429065074,0.6666666666666666,0.75,226000
60,0.3333333333333333,0.1578947368421052,0.0,0.3333333333333333,0.625,0.8515591432544483,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3684020128098519,1.0,0.2013747844918159,0.3333333333333333,1.0,0.0,0.25,0.7458314635203249,0.6666666666666666,0.75,0.0,0.1221509315835334,0.3333333333333333,0.2195913254248305,0.0,0.7511842169215482,0.3333333333333333,0.75,80000
61,0.6666666666666666,0.6842105263157894,0.8,0.6666666666666665,0.375,0.8107722584092851,0.9651130907954032,0.6666666666666666,0.3333333333333333,0.0,0.8325845273479805,0.6098817667743446,1.0,0.710837023016277,0.3333333333333333,1.0,0.3333333333333333,0.5,0.8986581242286077,0.6666666666666666,0.75,1.0,0.7499543113619573,0.3333333333333333,0.625032593604367,0.0,0.7373219016524296,0.6666666666666666,0.75,225000
62,0.6666666666666666,0.3157894736842105,0.8,0.6666666666666665,0.625,0.7226345213708287,0.8416955526569923,0.3333333333333333,0.6666666666666666,1.0,0.9802837962477828,0.8411865340399634,1.0,0.6979137871059073,0.3333333333333333,1.0,0.6666666666666666,0.5,0.8632542624034197,0.6666666666666666,0.75,1.0,0.6814540909439071,0.6666666666666666,0.7437876908318604,0.8643747509215615,0.5815326871391381,0.6666666666666666,0.75,244000
63,0.6666666666666666,0.3684210526315789,0.8,0.3333333333333333,0.625,0.6622173108268877,0.1180741464553463,0.3333333333333333,0.3333333333333333,0.0,0.8241358952869631,0.4218200852161371,1.0,0.2575016988438121,0.3333333333333333,1.0,0.0,0.5,0.8136306200850717,0.6666666666666666,0.75,0.0,0.3797672292596612,0.3333333333333333,0.5055959926321085,0.0,0.5373514231320081,0.3333333333333333,0.25,129500
