SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,GarageYrBlt_nan_present,LotFrontage_nan_present,MasVnrArea_nan_present
129500,0.0,0.6666666666666666,0.5163139263369292,0.5795354771341019,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.21052631578947367,0.8,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.5,0.7691472164155415,0.9066764445551219,1.0,0.0,0.5,0.6000000000000001,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8854460115149659,0.6000000000000001,0.0,0.37724030322342006,0.5118150481229904,1.0,1.0,1.0,1.0,0.4056967867381802,0.0,0.0,0.3520423047839989,0.5,0.0,0.3333333333333333,0.0,0.375,0.0,0.3333333333333333,0.18181818181818188,1.0,0.0,0.2,0.25,0.8082194732167988,0.0,0.25,0.8225235944548485,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09090909090909091,0.6666666666666666,0.75,0.0,0.0,0.0
345000,0.2352941176470588,0.6666666666666666,0.6609375458933977,0.6117949657690485,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,1.0,0.8,1.0,0.6666666666666666,1.0,0.8888888888888888,0.5,0.14088411947314117,0.0,1.0,0.0,0.1,0.30000000000000004,1.0,0.7670354966482266,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.8980074229082976,0.6000000000000001,0.0,0.4376322600563475,0.564721433166194,1.0,1.0,1.0,1.0,0.4728523444339934,0.9344571211789066,0.0,0.7181442838357701,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.7272727272727273,1.0,0.6666666666666666,0.8,1.0,0.1480409554829326,1.0,0.75,0.9122396013126088,0.6666666666666666,1.0,1.0,0.7568566076455668,0.49015342856278266,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,1.0,1.0,0.0,0.0,0.0
144000,0.0,0.6666666666666666,0.5055959926321085,0.6550200107365054,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,0.21052631578947367,0.8,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.625,0.7825533594039303,0.9254704927837456,1.0,0.0,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6000000000000001,0.8586363299438058,0.6000000000000001,0.0,0.43516433743475325,0.45488911780767083,1.0,0.5,1.0,1.0,0.3367840981087964,0.0,0.0,0.2922435030015067,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.09090909090909094,1.0,0.0,0.2,0.25,0.8223066409172028,0.0,0.25,0.8105343796635857,0.6666666666666666,1.0,1.0,0.7495182148551787,0.0,0.0,0.0,0.8381251581666824,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.6666666666666666,0.75,0.0,1.0,0.0
279500,0.0,0.6666666666666666,0.7117447487032265,0.55369977099895,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,0.631578947368421,0.8,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666665,0.5,0.14088411947314117,0.0,0.0,0.0,0.9,0.9,1.0,0.7761656170713369,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.0,0.6000000000000001,0.0,0.9024276363381282,0.6688564818405269,1.0,1.0,1.0,1.0,0.5957641104685298,0.0,0.0,0.5169727180814072,0.0,0.0,0.6666666666666666,0.0,0.375,0.0,0.6666666666666666,0.36363636363636365,1.0,0.3333333333333333,0.8,0.75,0.1480409554829326,0.5,0.75,0.9304777628427471,0.6666666666666666,1.0,1.0,0.7696079852258555,0.5591827765455476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,1.0,1.0,0.0,0.0,0.0
157000,0.0,0.6666666666666666,0.5055959926321085,0.5664967256241074,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.5,0.3157894736842105,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5,0.7910234524853489,0.9373581301246587,1.0,0.0,0.30000000000000004,0.2,0.6666666666666666,0.7266214897804425,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.2,0.8579297047205577,0.6000000000000001,0.0,0.672196022925568,0.5925852057130805,1.0,0.5,1.0,1.0,0.5034598477242382,0.0,0.0,0.43687594024111576,0.5,0.0,0.3333333333333333,0.5,0.25,0.0,0.3333333333333333,0.18181818181818188,1.0,0.3333333333333333,0.4,0.75,0.831207010082243,0.5,0.25,0.8105343796635857,0.6666666666666666,1.0,1.0,0.0,0.8508946677490776,0.8687111106109866,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,1.0,0.0
132000,0.14705882352941177,0.3333333333333333,0.28043194639421554,0.26829244186718615,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.10526315789473684,0.8,1.0,0.6666666666666666,0.0,0.6666666666666665,0.875,0.8881026000586703,0.40369817316419965,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8,0.0,0.6000000000000001,0.0,0.7746917041604876,0.41510109977751064,1.0,1.0,1.0,0.6666666666666666,0.3023063483098789,0.0,0.0,0.2623255275584082,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.18181818181818188,1.0,0.0,0.2,0.25,0.6051119045196828,0.0,0.5,0.8784245797422676,0.6666666666666666,1.0,1.0,0.589438620380129,0.7496323271038501,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.6666666666666666,0.75,0.0,0.0,0.0
149000,0.0,0.6666666666666666,0.5055959926321085,0.5814173142796601,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.5,0.3157894736842105,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.75,0.7547939967021812,0.8865852597665358,0.0,0.0,0.2,0.1,0.6666666666666666,0.7045576963026321,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6000000000000001,0.827088412330061,0.6000000000000001,0.0,0.6287400857944133,0.4965448714857499,1.0,1.0,1.0,1.0,0.38721210746892876,0.0,0.0,0.33600227364286006,0.5,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.18181818181818188,1.0,0.3333333333333333,0.6000000000000001,0.75,0.7931371178131621,1.0,0.5,0.8532821960470333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6791106756111422,0.1818181818181818,0.6666666666666666,0.75,0.0,1.0,0.0
159000,0.0,0.6666666666666666,0.4724846063216228,0.6831113833654312,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.5263157894736842,0.4,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.5,0.32712279512815423,0.3199232330374462,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.8415261873872553,0.6000000000000001,0.0,0.6492309301797129,0.5416109102714444,1.0,1.0,1.0,1.0,0.44176315095034147,0.0,0.0,0.3833387961476893,0.5,0.0,0.3333333333333333,0.5,0.375,0.0,0.6666666666666666,0.2727272727272727,1.0,0.0,0.2,0.25,0.3437404537297905,0.0,0.5,0.8784245797422676,0.6666666666666666,1.0,1.0,0.0,0.7349392117121895,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
139000,0.0,0.6666666666666666,0.5163139263369292,0.37711729612939493,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.3157894736842105,0.8,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.625,0.8031014303000289,0.9130768489276451,1.0,0.0,0.8,0.5,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.4,0.8093091260595507,0.6000000000000001,0.0,0.6742820829876902,0.5072059172980108,1.0,0.5,1.0,1.0,0.5382910360925983,0.0,0.0,0.46710061106030176,0.0,0.0,0.3333333333333333,0.0,0.375,0.0,0.3333333333333333,0.2727272727272727,0.6666666666666666,0.0,0.2,0.75,0.8438985425464663,0.0,0.25,0.7857349597540656,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0
325300,0.2352941176470588,0.6666666666666666,0.7894070592690206,0.7023039770384276,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.5,1.0,0.8,1.0,0.6666666666666666,1.0,0.7777777777777777,0.5,0.14088411947314117,0.0,0.0,0.0,0.9,0.9,0.6666666666666666,0.8054337652104903,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.8,0.0,0.6000000000000001,0.0,0.8468275974499951,0.558403542951289,1.0,1.0,1.0,1.0,0.4620887825696114,0.9430001777072023,0.0,0.7282196744563509,0.0,0.0,1.0,0.5,0.5,0.0,0.6666666666666666,0.5454545454545455,1.0,0.3333333333333333,0.8,1.0,0.1480409554829326,0.5,0.75,0.9325971333745409,0.6666666666666666,1.0,1.0,0.8307041152725896,0.7997470594659153,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,1.0,1.0,0.0,0.0,0.0
139400,0.14705882352941177,0.3333333333333333,0.3632820913326791,0.3694996807349007,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.8,1.0,0.6666666666666666,0.0,0.6666666666666665,0.75,0.8855133571389356,0.9855570396201263,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.8,0.0,0.6000000000000001,0.0,0.7164430833679151,0.299386588035369,1.0,1.0,1.0,0.3333333333333333,0.43892945239184034,0.0,0.0,0.3808798617804281,0.0,0.0,0.3333333333333333,0.0,0.375,0.0,0.6666666666666666,0.2727272727272727,1.0,0.3333333333333333,0.8,0.75,0.930496950074912,0.0,0.25,0.7790173337482935,0.6666666666666666,1.0,0.0,0.0,0.0,0.8941752968737153,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
230000,0.0,0.6666666666666666,0.567705580758592,0.5077093526458185,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.631578947368421,0.8,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.5,0.39551172624267444,0.40369817316419965,1.0,0.0,0.9,0.9,0.6666666666666666,0.7646535190356297,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.0,0.6000000000000001,0.0,0.9402916307779589,0.7440756641936113,1.0,1.0,1.0,1.0,0.6920726740805212,0.0,0.0,0.6005442173210165,0.0,0.0,0.6666666666666666,0.0,0.375,0.0,0.6666666666666666,0.36363636363636365,1.0,0.3333333333333333,0.8,0.75,0.4156035050411215,0.5,0.5,0.867982767682259,0.6666666666666666,1.0,1.0,0.779617713669936,0.8047815206763685,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.6666666666666666,0.75,0.0,0.0,0.0
129900,0.588235294117647,0.3333333333333333,0.17046032081441398,0.07733979612448305,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.42105263157894735,0.8,1.0,1.0,0.6666666666666666,0.4444444444444445,0.75,0.704420597365706,0.8163572587705199,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.8756229944065538,0.6000000000000001,0.0,0.4641735974010702,0.5118150481229904,1.0,0.5,1.0,1.0,0.41569147447320587,0.0,0.0,0.360715168412336,0.5,0.0,0.3333333333333333,0.0,0.375,0.0,0.3333333333333333,0.2727272727272727,1.0,0.3333333333333333,0.6000000000000001,0.75,0.7402047774146631,0.0,0.5,0.8774634353677242,0.6666666666666666,1.0,1.0,0.6989866083116908,0.746800605273221,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.6666666666666666,0.75,0.0,0.0,0.0
154000,0.0,0.6666666666666666,0.5055959926321085,0.42184894965672637,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,0.21052631578947367,0.8,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.875,0.7644745319943455,0.4964340257330738,0.0,0.0,0.7000000000000001,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6815252429523806,1.0,0.9256684121848225,0.46847735888406083,0.5200718669445883,1.0,1.0,1.0,1.0,0.41569147447320587,0.0,0.0,0.360715168412336,0.5,0.0,0.3333333333333333,0.0,0.375,0.0,0.6666666666666666,0.2727272727272727,1.0,0.3333333333333333,0.6000000000000001,0.75,0.8033094189894595,0.0,0.25,0.7740108459155385,0.6666666666666666,1.0,1.0,0.9100693975692229,0.7152969544245704,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,1.0,0.0
256300,0.0,0.6666666666666666,0.852990205820805,0.7028471338919609,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,1.0,0.8,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777777,0.5,0.223296046312048,0.20184908658209985,0.0,0.0,0.9,0.9,1.0,0.8759410879562028,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.8,0.0,0.6000000000000001,0.0,0.9127008792119516,0.689264918417698,1.0,1.0,1.0,1.0,0.6317308405974531,0.0,0.0,0.5481827522350708,0.0,0.0,0.6666666666666666,0.0,0.375,0.0,0.6666666666666666,0.36363636363636365,1.0,0.3333333333333333,0.8,0.75,0.23463936301137825,0.5,0.75,0.9384571131304232,0.6666666666666666,1.0,1.0,0.0,0.641115568837025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.6666666666666666,0.75,0.0,0.0,0.0
134800,0.0,0.6666666666666666,0.40148962208913064,0.3519902066462999,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.5,0.3157894736842105,0.8,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444445,0.75,0.8321870803864846,0.5217723196195461,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2,0.709848325998247,0.2,0.8804904331363959,0.44128263185007965,0.4491485789182641,1.0,0.5,1.0,1.0,0.3298342582132192,0.0,0.0,0.28621279796588217,0.0,0.5,0.3333333333333333,0.0,0.375,0.0,0.6666666666666666,0.18181818181818188,1.0,0.0,0.2,0.25,0.38268031849431083,0.0,0.5,0.8784245797422676,0.6666666666666666,1.0,1.0,0.8189473369762545,0.5544489262470256,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.6666666666666666,0.75,0.0,0.0,0.0
